playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
173024,Devin Teahon,T,0,0,,2026,1285,,61.5,68.4,73,0,0,1,5,0,0,0,0,0,0,UTAHTC,UTAHTC,5,,60,,,,,
173050,Michael Patterson III,CB,0,0,,2028,301,,61.6,71.7,D29,0,0,1,0,5,6,0,3,5,0,STF AUSTIN,STF AUSTIN,19,59.7,,,,,,
173207,Tim Madison,WR,0,0,,2027,1139,,60.4,68.7,84,0,0,1,0,0,1,0,7,6,0,TXAMEA,TXAMEA,14,,,,,,,
173219,Corey Swiney,S,0,0,,2027,270,,60.9,68.8,D37,0,0,1,0,0,1,6,0,0,0,PRVIEW A&M,PRVIEW A&M,7,,,,,,,
173256,Gensley Auguste,DI,0,0,,2028,152,,60.5,60.4,D96,0,0,1,3,0,0,0,0,0,0,DELWARE ST,DELWARE ST,3,,60,,,,,
173264,Richard Dandridge,WR,0,0,,2028,353,,59.3,62.3,03,0,0,1,0,0,0,6,0,0,0,YNGTOWN ST,YNGTOWN ST,6,,,,,59.9,,
173295,James Eaglin,DI,0,0,,2028,177,,61,67.6,D93,0,0,1,3,0,0,0,1,0,0,GRAMBLING,GRAMBLING,4,,60,,,,,
173367,Shamoun Duncan-Niusulu,S,0,0,,2025,303,,61,69.8,D05,0,0,1,0,5,7,0,4,0,0,STNY BROOK,STNY BROOK,16,59.9,,,,,,
173431,R.J. Evans,LB,0,0,,2026,1177,,62.6,70,D15,0,0,1,0,0,0,5,0,4,0,W GEORGIA,W GEORGIA,9,,,,,,,
173495,Jakob Belton,T,0,0,,2026,269,,60.4,62.5,77,0,0,1,3,0,0,0,0,0,0,PORTLAND,PORTLAND,3,,60,,,,,
173503,Jaceon Doss,WR,0,0,,2027,317,,60.1,64.8,11,0,0,1,0,0,0,2,0,0,0,TOWSON,TOWSON,2,,,,,,,
173561,Chinazo Obobi,T,0,0,,2026,116,,61.5,68,55,0,0,1,5,0,0,0,0,0,0,AUSTINPEAY,AUSTINPEAY,5,,60,,,,,
173607,Kshawn Cox Jr.,CB,0,0,,2028,151,,62,66.5,D16,0,0,1,0,1,0,0,0,4,0,DELAWARE,DELAWARE,5,60,,,,,,
173608,Anthony Crenshaw Jr.,S,1,0,,2028,151,,66.6,70.9,D21,0,0,1,0,0,7,5,2,3,0,DELAWARE,DELAWARE,17,,,,,,,
173609,Nyair Domnie,CB,0,0,,2029,151,,60.6,66.1,D29,0,0,1,0,0,0,0,0,3,0,DELAWARE,DELAWARE,3,,,,,,,
173611,Ja'Carree Kelly,WR,0,0,,2028,151,,48.9,66.6,09,1,0,1,0,0,0,0,2,3,0,DELAWARE,DELAWARE,5,,,,,,,
173614,Hasson Manning Jr.,S,0,0,,2028,151,,48.8,67.7,D31,1,0,1,0,0,7,0,0,1,0,DELAWARE,DELAWARE,8,,,,,,,
173618,Gavin Moul,LB,0,0,,2028,151,,51,65.7,D35,1,0,1,0,3,7,0,2,1,0,DELAWARE,DELAWARE,13,59.7,,,,,,
173620,Nate Reed,K,0,0,,2026,151,70.2,60.3,68.5,S91,0,0,1,4,0,7,0,0,0,0,DELAWARE,DELAWARE,11,,,,,,61.8,
173621,KT Seay,S,0,0,,2028,151,,60,61.5,D14,0,0,1,0,3,0,0,0,0,0,DELAWARE,DELAWARE,3,60,,,,,,
173622,Saeed St. Fleur,HB,0,0,,2027,151,,60,63.8,28,0,0,1,0,0,0,5,0,0,0,DELAWARE,DELAWARE,5,,,,,,,
173624,Damarcus Thompson,DI,0,0,,2026,313,,59.5,65.5,D05,0,0,1,0,3,0,0,0,2,0,TEXAS STHN,TEXAS STHN,5,59.8,,,,,,
173625,Noah Vitko,LS,0,0,,2027,151,,62.8,62.6,S57,0,0,1,0,0,0,0,2,0,0,DELAWARE,DELAWARE,2,,,78.5,,,,
173627,James Yelbert Jr.,ED,0,0,,2026,151,,60,63.5,D11,0,0,1,4,3,0,0,0,0,0,DELAWARE,DELAWARE,7,59,60,,,,,
173660,BJ Carey,S,0,0,,2027,342,,59.6,66.4,D03,0,0,1,0,3,4,0,7,0,0,WEBER ST,WEBER ST,14,59.8,,,,,,
173663,Ishaan Daniels,CB,0,0,,2029,342,,60.6,65.9,D22,0,0,1,0,5,0,0,0,0,0,WEBER ST,WEBER ST,5,60.1,,,,,,
173665,Mayson Hitchens,LB,0,0,,2028,342,,59.9,65.7,D44,0,0,1,0,5,1,0,7,1,0,WEBER ST,WEBER ST,14,60,,,,,,
173666,Logan Mackey,CB,0,0,,2029,342,,60,69.4,D28,0,0,1,0,0,0,0,0,2,0,WEBER ST,WEBER ST,2,,,,,,,
173669,Ammon Munyer,TE,0,0,,2028,342,,60.6,63.7,95,0,0,1,0,0,2,0,0,0,0,WEBER ST,WEBER ST,2,,,,,,,
173747,Javen Edmiston,LB,0,0,,2031,116,,66,66.6,D48,0,0,1,0,0,5,5,0,0,1,AUSTINPEAY,AUSTINPEAY,10,,,,,,,
173754,Garrett Hawkins,LB,0,0,,2028,116,,60.8,63.9,D43,0,0,1,0,4,0,0,0,2,0,AUSTINPEAY,AUSTINPEAY,6,59.7,,,,,,
173762,Jaden McKinney,DI,0,0,,2028,116,,60.2,64.6,D98,0,0,1,0,1,0,0,0,1,0,AUSTINPEAY,AUSTINPEAY,2,59.6,,,,,,
173768,Courtland Simmons,HB,0,0,,2028,116,,68.2,68.9,29,0,0,1,0,0,5,5,0,0,1,AUSTINPEAY,AUSTINPEAY,10,,,,,,,
173770,Austin Skoglund,LB,0,0,,2025,116,,62.4,65.5,D31,0,0,1,0,0,5,0,0,2,0,AUSTINPEAY,AUSTINPEAY,7,,,,,,,
173775,Kaden Williams,HB,0,0,,2028,116,,59.9,65.3,25,0,0,1,0,0,0,4,0,0,0,AUSTINPEAY,AUSTINPEAY,4,,,,,,,
173811,Sharieff Andrews,DI,0,0,,2028,235,,60.1,63.6,D99,0,0,1,0,1,0,0,7,0,0,MORGAN ST,MORGAN ST,8,59.4,,,,,,
173815,Josiah Blake,S,0,0,,2028,235,,68.3,67.3,D20,0,0,1,0,0,2,0,0,4,1,MORGAN ST,MORGAN ST,6,,,,,,,
173816,Kristopher Boyd,T,0,0,,2028,235,,60,61,73,0,0,1,1,0,0,0,0,0,0,MORGAN ST,MORGAN ST,1,,60,,,,,
173817,Lance Byndon,ED,0,0,,2028,235,,60,62.7,D13,0,0,1,0,1,0,0,0,0,0,MORGAN ST,MORGAN ST,1,59.8,,,,,,
173819,Jason Collins Jr.,HB,0,0,,2028,235,,60,62.6,02,0,0,1,0,0,0,9,0,0,0,MORGAN ST,MORGAN ST,9,,,,,68.9,,
173822,Griffin Dorman,LS,0,0,,2028,235,,66.4,64,S46,0,0,1,1,0,0,0,7,0,0,MORGAN ST,MORGAN ST,8,,60,83.5,,,,
173823,Justin Dutton,DI,0,0,,2028,235,,60.2,64,D44,0,0,1,0,1,0,0,0,1,0,MORGAN ST,MORGAN ST,2,60,,,,,,
173827,Adrian Littleton,DI,0,0,,2029,235,,60,64.7,D93,0,0,1,0,0,0,0,0,1,0,MORGAN ST,MORGAN ST,1,,,,,,,
173831,Shane Messenger,P,0,0,,2028,235,,60.7,68.2,S85,0,0,1,1,0,0,0,7,0,0,MORGAN ST,MORGAN ST,8,,60,,,,,54.2
173836,Mohamad Salamah,G,0,0,,2027,235,,60,63.4,65,0,0,1,1,0,0,0,0,0,0,MORGAN ST,MORGAN ST,1,,60,,,,,
173890,Will Beargie,T,0,0,,2028,272,,60.9,63,70,0,0,1,4,0,0,0,3,0,0,PRINCETON,PRINCETON,7,,60,,,,,
173891,Aidan Besselman,WR,0,0,,2028,272,,61.5,68.5,11,0,0,1,0,0,5,7,0,2,0,PRINCETON,PRINCETON,14,,,,,,,
173893,Chase Christopher,LB,0,0,,2028,272,,60.1,62.9,D07,0,0,1,0,6,0,0,0,0,0,PRINCETON,PRINCETON,6,59.9,,,,,,
173895,Brady Clark,P,0,0,,2028,272,,60.6,65.1,S89,0,0,1,4,0,0,0,3,0,0,PRINCETON,PRINCETON,7,,60,,,,,63
173897,Barrett Eddlemon,G,0,0,,2028,272,,61.1,67.8,64,0,0,1,4,0,0,0,0,0,0,PRINCETON,PRINCETON,4,,60,,,,,
173898,Phil Eichelzer,C,0,0,,2028,272,,60.2,63.1,50,0,0,1,0,0,0,0,3,0,0,PRINCETON,PRINCETON,3,,,,,,,
173900,Evan Haynie,CB,0,0,,2028,272,,60,64.3,D27,0,0,1,0,0,0,0,0,1,0,PRINCETON,PRINCETON,1,,,,,,,
173901,Roman Laurio,WR,0,0,,2028,272,,60,69.7,09,0,0,1,0,0,5,7,0,2,0,PRINCETON,PRINCETON,14,,,,,,,
173902,Rocco Marcelino,DI,0,0,,2028,272,,59.3,65.1,D97,0,0,1,0,6,0,0,0,1,0,PRINCETON,PRINCETON,7,58.9,,,,,,
173904,Jay Mentink,S,0,0,,2028,272,,60.4,69.6,D43,0,0,1,0,0,0,7,3,0,0,PRINCETON,PRINCETON,10,,,,,,,
173905,Kavon Miller,S,0,0,,2028,272,,76.2,67.6,D12,0,0,1,0,0,0,0,3,2,1,PRINCETON,PRINCETON,5,,,,,,,
173906,Tyler Morris,LB,0,0,,2028,272,,60,60,D06,0,0,1,0,0,0,0,0,1,0,PRINCETON,PRINCETON,1,,,,,,,
173912,Kyler Ronquillo,S,0,0,,2028,272,,61,67.1,D38,0,0,1,0,6,0,0,0,2,0,PRINCETON,PRINCETON,8,59.6,,,,,,
173915,Mavrick Torrico,LB,0,0,,2028,272,,59.6,64.8,D30,0,0,1,0,0,0,0,3,0,0,PRINCETON,PRINCETON,3,,,,,,,
173918,Joey Wassler,TE,0,0,,2028,272,,59.3,65.9,87,0,0,1,0,0,0,7,0,0,0,PRINCETON,PRINCETON,7,,,,,,,
173920,Dylan Tooker,S,0,0,,2025,301,,51,68.1,D09,1,0,1,0,0,6,6,4,0,0,STF AUSTIN,STF AUSTIN,16,,,,,,,
173924,Javon Robinson,WR,0,0,,2028,177,,59.8,63.2,08,0,0,1,0,0,0,3,0,3,0,GRAMBLING,GRAMBLING,6,,,,62.2,59.9,,
173927,Micheal Garner,ED,0,0,,2028,177,,60.4,66,D44,0,0,1,0,3,0,0,0,3,0,GRAMBLING,GRAMBLING,6,59.3,,,,,,
173929,Keyshawn Johnson,ED,0,0,,2028,310,,60.8,64.7,D19,0,0,1,0,1,0,0,0,2,0,TENN MARTN,TENN MARTN,3,60,,,,,,
173930,David Jones,CB,0,0,,2028,177,,61,67.8,D07,0,0,1,0,3,0,0,0,2,0,GRAMBLING,GRAMBLING,5,60,,,,,,
173936,Daniel Lane,CB,0,0,,2027,178,,60.7,68.3,D41,0,0,1,0,0,0,5,0,0,0,HAMPTON,HAMPTON,5,,,,,,,
173939,Enan Baskerville,WR,0,0,,2027,178,,60.1,65.4,87,0,0,1,0,0,0,4,0,0,0,HAMPTON,HAMPTON,4,,,,,,,
173943,Darren Burton II,CB,0,0,,2028,178,,60.4,65.4,D24,0,0,1,0,0,2,0,0,0,0,HAMPTON,HAMPTON,2,,,,,,,
173945,Saint Farrior,DI,0,0,,2029,178,,60,61.8,D67,0,0,1,0,1,0,0,0,0,0,HAMPTON,HAMPTON,1,59.7,,,,,,
173946,Aaron Garnett,G,0,0,,2027,178,,61.1,65.7,53,0,0,1,3,0,0,0,0,0,0,HAMPTON,HAMPTON,3,,60,,,,,
173947,Christian Greenlaw,TE,0,0,,2028,178,,60.5,61.1,85,0,0,1,3,0,0,0,0,0,0,HAMPTON,HAMPTON,3,,60,,,,,
173948,Julian Hall,S,0,0,,2027,178,,60.3,65.6,D46,0,0,1,0,0,1,1,0,0,0,HAMPTON,HAMPTON,2,,,,,,,
173951,Omar Ibrahim,CB,0,0,,2028,178,,60.1,65.5,D00,0,0,1,0,0,0,0,1,1,0,HAMPTON,HAMPTON,2,,,,,,,
173957,Jahzari Priester,DI,0,0,,2028,178,,60.5,60.4,D98,0,0,1,3,0,0,0,0,0,0,HAMPTON,HAMPTON,3,,60,,,,,
173961,Jordan Richburg,WR,0,0,,2028,178,,60.8,66.4,84,0,0,1,0,0,4,5,0,0,0,HAMPTON,HAMPTON,9,,,,,,,
173962,Brett Starling,K,0,0,,2028,178,,60.3,63,S49,0,0,1,3,0,0,0,1,0,0,HAMPTON,HAMPTON,4,,60,,,,,60
173965,Jalen Williamson-Thomas,C,0,0,,2028,178,,61,61.8,51,0,0,1,3,0,0,0,0,0,0,HAMPTON,HAMPTON,3,,60,,,,,
174071,Isaiah Hackett,CB,0,0,,2027,353,,60,64.1,D02,0,0,1,0,0,0,0,0,1,0,YNGTOWN ST,YNGTOWN ST,1,,,,,,,
174141,Laurence Sullivan Jr.,CB,0,0,,2026,243,,60.8,67.3,D03,0,0,1,0,4,0,0,0,2,0,NICHOLLS,NICHOLLS,6,59.9,,,,,,
174185,Trelon Slade,CB,0,0,,2027,236,,90.5,69.6,D15,0,0,1,0,2,4,0,5,1,1,MURRAY ST,MURRAY ST,12,60,,,,,,
174200,Jacob Edmonds,G,0,0,,2028,342,,61.4,62,62,0,0,1,4,0,0,0,0,0,0,WEBER ST,WEBER ST,4,,60,,,,,
174214,Bryson Summers,G,0,0,,2028,279,,61.2,63.1,71,0,0,1,5,0,0,0,4,0,0,SACRAMENTO,SACRAMENTO,9,,60,,,,,
174223,Russell Dietz,LS,0,0,,2026,106,,76.8,64,S47,0,0,1,4,0,0,0,7,0,1,ALBANY,ALBANY,11,,60,82.9,,,,
174226,Nolan Latulippe,T,0,0,,2028,106,,61.2,67.2,77,0,0,1,4,0,0,0,0,0,0,ALBANY,ALBANY,4,,60,,,,,
174228,Chad Parker,TE,0,0,,2025,106,,60,65.8,88,0,0,1,0,0,0,4,7,0,0,ALBANY,ALBANY,11,,,,,,,
174230,Nick Totten,S,0,0,,2027,106,,62.5,67.8,D30,0,0,1,0,0,0,4,0,5,0,ALBANY,ALBANY,9,,,,,,,
174272,Taron Biles-Walker,WR,0,0,,2028,244,,59.4,68.2,05,0,0,1,0,0,0,1,6,0,0,NORFOLK,NORFOLK,7,,,,,,,
174277,Elyjah Mitchell,WR,0,0,,2028,244,,60,62.7,81,0,0,1,0,0,0,1,0,0,0,NORFOLK,NORFOLK,1,,,,,,,
174281,Kamaree Wells,S,0,0,,2027,244,,60,60.7,D08,0,0,1,0,1,0,0,0,0,0,NORFOLK,NORFOLK,1,60,,,,,,
174333,Jurnee Dunbar,DI,0,0,,2025,317,,59.8,62,D97,0,0,1,0,1,0,0,0,0,0,TOWSON,TOWSON,1,59.6,,,,,,
174334,Matthieu Longa,ED,0,0,,2028,317,,63.4,70.9,D56,0,0,1,0,0,6,1,0,9,0,TOWSON,TOWSON,16,,,,,,,
174335,Ian Markham-Miller,C,0,0,,2028,317,,61.5,67.8,69,0,0,1,5,0,0,0,0,0,0,TOWSON,TOWSON,5,,60,,,,,
174337,Rion Roseborough,DI,0,0,,2028,317,,60,64.4,D50,0,0,1,0,1,0,0,5,0,0,TOWSON,TOWSON,6,59.4,,,,,,
174338,Caden Williams,K,0,0,,2026,317,49.2,60,68.9,S47,0,0,1,0,0,6,0,0,0,0,TOWSON,TOWSON,6,,,,,,,
174364,Bruce Crenshaw,T,0,0,,2030,104,,60.7,61.7,79,0,0,1,4,0,0,0,0,0,0,ALAB A&M,ALAB A&M,4,,60,,,,,
174368,Miles Gilmore,CB,0,0,,2030,104,,61.1,71.2,D39,0,0,1,0,1,5,0,6,5,0,ALAB A&M,ALAB A&M,17,59.9,,,,,,
174374,BJ Maxena,G,0,0,,2027,104,,61.5,66.7,69,0,0,1,4,0,0,0,6,0,0,ALAB A&M,ALAB A&M,10,,60,,,,,
174378,Carldelle Patrick,S,0,0,,2027,104,,61.5,65.5,D34,0,0,1,0,0,5,5,0,0,0,ALAB A&M,ALAB A&M,10,,,,,,,
174379,Lynn Pettway,S,0,0,,2026,104,,51.7,26.8,D36,0,1,1,0,0,5,0,6,5,2,ALAB A&M,ALAB A&M,16,,,,,,,
174389,Barry White,TE,0,0,,2026,104,,60.5,60.5,42,0,0,1,3,0,0,0,0,0,0,ALAB A&M,ALAB A&M,3,,60,,,,,
174390,Tervae Williams,LB,0,0,,2026,104,,61.2,68.8,D18,0,0,1,0,0,5,2,0,0,0,ALAB A&M,ALAB A&M,7,,,,,,,
174392,Jalen Wright,LB,0,0,,2027,104,,63,68.7,D52,0,0,1,0,3,0,0,0,5,0,ALAB A&M,ALAB A&M,8,60,,,,,,
174398,Jordan Johnson,S,0,0,,2027,119,,60.2,64.3,D24,0,0,1,0,0,0,4,0,0,0,BETH COOK,BETH COOK,4,,,,,,,
174403,Jonathon Wood,S,0,0,,2025,181,,60,64.4,D03,0,0,1,0,0,0,0,1,0,0,HOLY CROSS,HOLY CROSS,1,,,,,,,
174404,Markell Quick,WR,0,0,,2029,247,,60.2,65,06,0,0,1,0,0,0,2,0,10,0,NC CENT,NC CENT,12,,,,64.4,,,
174406,Darryl Taylor,WR,0,0,,2029,247,,60,62.1,81,0,0,1,0,0,0,0,0,1,0,NC CENT,NC CENT,1,,,,60,,,
174410,Jaylin Crumby,S,0,0,,2029,250,,62.2,67.2,D04,0,0,1,0,2,7,0,0,1,0,N DAK ST,N DAK ST,10,59.9,,,,,,
174413,Marcus Gulley,LB,0,0,,2025,250,,62.5,68.1,D00,0,0,1,0,3,5,3,1,3,0,N DAK ST,N DAK ST,15,60,,,,,,
174416,Victor Isele,ED,0,0,,2029,250,,60,63.8,D97,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
174421,Jack Liwienski,G,0,0,,2029,250,,60.2,65.8,66,0,0,1,2,0,0,0,0,0,0,N DAK ST,N DAK ST,2,,60,,,,,
174422,Oliver Lucht,LB,0,0,,2029,250,,65.2,66.1,D57,0,0,1,0,0,5,0,0,1,0,N DAK ST,N DAK ST,6,,,,,,,
174424,Najee Nelson,CB,0,0,,2029,250,,61.8,68.1,D13,0,0,1,0,0,4,0,0,2,0,N DAK ST,N DAK ST,6,,,,,,,
174425,Eli Ozick,K,0,0,,2028,250,76.7,60.2,70.4,S38,0,0,1,0,0,10,0,0,0,0,N DAK ST,N DAK ST,10,,,,,,,
174428,Nate Schneckloth,G,0,0,,2029,250,,60.5,64.8,72,0,0,1,2,0,0,0,0,0,0,N DAK ST,N DAK ST,2,,60,,,,,
174430,Reese Sheldon,S,0,0,,2027,250,,66.2,91,D20,0,0,1,0,0,2,4,0,2,0,N DAK ST,N DAK ST,8,,,,,,,
174431,Noah Taylor,CB,0,0,,2029,250,,66.8,66.7,D21,0,0,1,0,0,10,4,0,1,1,N DAK ST,N DAK ST,15,,,,,,,
174434,Keenan Wilson,DI,0,0,,2029,250,,60,64.1,D58,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
174437,Jason Briones,ED,0,0,,2026,271,,67.3,70,D45,0,0,1,0,0,7,4,0,5,1,PRESBYTERN,PRESBYTERN,16,,,,,,,
174445,Robert Porter,DI,0,0,,2026,271,,62,75.4,D99,0,0,1,7,3,0,0,0,1,0,PRESBYTERN,PRESBYTERN,11,59.4,60,,,,,
174447,Carter Szydlowski,ED,0,0,,2028,271,,61.6,67.6,D97,0,0,1,7,2,0,0,0,0,0,PRESBYTERN,PRESBYTERN,9,59.7,60,,,,,
174449,Anthony Thornton,S,0,0,,2025,271,,61.5,84.3,D12,0,0,1,0,3,0,0,0,1,0,PRESBYTERN,PRESBYTERN,4,60,,,,,,
174454,Keyondray Jones-Logan,WR,0,0,,2028,291,,59.6,62.3,07,0,0,1,0,0,0,6,0,0,0,S DAKOTA,S DAKOTA,6,,,,,58.9,,
174459,Kenion Camphor,G,0,0,,2027,152,,61.1,65.7,78,0,0,1,3,0,0,0,0,0,0,DELWARE ST,DELWARE ST,3,,60,,,,,
174465,Ebubedike Nnabugwu,C,0,0,,2028,152,,61,61.8,50,0,0,1,3,0,0,0,0,0,0,DELWARE ST,DELWARE ST,3,,60,,,,,
174466,Carter Rasin,LS,0,0,,2027,152,,60.1,61.6,S53,0,0,1,3,1,0,0,0,0,0,DELWARE ST,DELWARE ST,4,59.7,60,,,,,
174469,Kristian Tate,WR,0,0,,2028,152,,60,64.1,81,0,0,1,0,0,0,0,0,6,0,DELWARE ST,DELWARE ST,6,,,,61.1,,,
174475,Wayne Coleman,DI,0,0,,2028,133,,59.6,62.8,D43,0,0,1,0,2,0,0,0,0,0,CENT CT ST,CENT CT ST,2,59.4,,,,,,
174480,Precious Ekeh,G,0,0,,2028,133,,61.5,65.9,75,0,0,1,5,0,0,0,8,0,0,CENT CT ST,CENT CT ST,13,,60,,,,,
174485,Ty'Renne Hynson,WR,0,0,,2027,133,,61.4,68.5,89,0,0,1,0,0,5,0,0,0,0,CENT CT ST,CENT CT ST,5,,,,,,,
174486,Eric Jackson,S,0,0,,2028,133,,35.3,25.7,D36,0,1,1,0,0,5,5,0,0,0,CENT CT ST,CENT CT ST,10,,,,,,,
174487,Chris Jean,S,0,0,,2028,133,,61.5,66,D39,0,0,1,0,6,2,0,0,4,0,CENT CT ST,CENT CT ST,12,60,,,,,,
174489,Karl Khuns,TE,0,0,,2028,133,,60.2,64.7,D99,0,0,1,0,0,0,5,8,0,0,CENT CT ST,CENT CT ST,13,,,,,,,
174493,Navon Mitchell,S,0,0,,2030,133,,65.5,65.2,D19,0,0,1,0,0,6,0,0,0,1,CENT CT ST,CENT CT ST,6,,,,,,,
174501,Clifton Thompson,DI,0,0,,2026,133,,59.2,64.7,D97,0,0,1,0,3,0,0,0,1,0,CENT CT ST,CENT CT ST,4,59.3,,,,,,
174502,Michael Trovarelli,HB,1,0,,2028,133,,64,65.7,40,0,0,1,0,0,6,5,0,0,0,CENT CT ST,CENT CT ST,11,,,,,,,
174503,Ryan Turley,TE,0,0,,2028,133,,60.9,67.4,46,0,0,1,0,0,0,5,0,0,0,CENT CT ST,CENT CT ST,5,,,,,,,
174506,Yasir Aladeen,CB,1,0,,2027,183,,70.3,68.9,D12,0,0,1,0,0,8,0,0,7,1,HOUCHR,HOUCHR,15,,,,,,,
174507,Darius Bean,S,0,0,,2028,183,,74.2,71.3,D27,0,0,1,0,0,8,0,6,7,2,HOUCHR,HOUCHR,21,,,,,,,
174509,Joe Cadette,ED,0,0,,2026,183,,60.7,64,D09,0,0,1,7,5,0,0,0,0,0,HOUCHR,HOUCHR,12,59.4,60,,,,,
174510,Marques Caldwell,S,0,0,,2025,183,,64.1,70.2,D05,0,0,1,0,0,0,0,0,7,0,HOUCHR,HOUCHR,7,,,,,,,
174513,KC Comyford,T,0,0,,2025,183,,60.4,64,70,0,0,1,9,0,0,0,1,0,0,HOUCHR,HOUCHR,10,,60,,,,,
174515,Champ Dozier,WR,0,0,,2028,183,,60,62.4,01,0,0,1,0,0,0,7,0,0,0,HOUCHR,HOUCHR,7,,,,,80.5,,
174517,Dillon Fedor,K,0,0,,2026,183,74.5,60.8,68.4,S26,0,0,1,9,0,8,0,0,0,0,HOUCHR,HOUCHR,17,,,,,,47.5,
174518,Tausagafou Ho Ching,DI,0,0,,2026,252,,60.8,90,D44,0,0,1,0,1,0,0,0,1,0,N ARIZONA,N ARIZONA,2,59.8,,,,,,
174519,Andrew Huff,ED,0,0,,2029,183,,70.1,70,D41,0,0,1,0,2,8,8,6,7,1,HOUCHR,HOUCHR,31,59.9,,,,,,
174521,Tim Marshall,DI,0,0,,2027,183,,60,61.8,D91,0,0,1,0,1,0,0,0,0,0,HOUCHR,HOUCHR,1,59.7,,,,,,
174524,Khalil Peart,LB,0,0,,2028,183,,60,63.3,D51,0,0,1,0,0,0,3,0,0,0,HOUCHR,HOUCHR,3,,,,,,,
174527,Trent Savage,C,0,0,,2029,183,,60,63.3,71,0,0,1,0,0,0,0,1,0,0,HOUCHR,HOUCHR,1,,,,,,,
174531,Cutter Stewart,QB,0,0,,2028,183,,60.8,61.9,06,0,0,1,9,0,0,0,1,0,0,HOUCHR,HOUCHR,10,,60.3,,,,,60
174532,Jesse Valenzuela,HB,0,0,,2025,183,,61.4,67.6,13,0,0,1,0,0,7,8,0,7,0,HOUCHR,HOUCHR,22,,,,63.9,58,,
174537,Dontay Bishop,TE,0,0,,2028,274,,60.1,70.7,98,0,0,1,4,0,0,4,7,6,0,RHODE ISLD,RHODE ISLD,21,,60,,,,,
174540,Patrick Conserve,DI,0,0,,2028,274,,59.5,68.6,D51,0,0,1,0,0,0,0,0,6,0,RHODE ISLD,RHODE ISLD,6,,,,,,,
174545,Mitchell Garner,ED,0,0,,2028,274,,46.9,27,D44,0,1,1,0,0,4,4,3,0,0,RHODE ISLD,RHODE ISLD,11,,,,,,,
174546,Ty Groff,P,0,0,,2028,274,,60,62.9,S45,0,0,1,3,0,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,60,
174548,Quentin Hunter-Colvin,S,0,0,,2025,274,,60,60.8,D29,0,0,1,0,1,0,0,0,0,0,RHODE ISLD,RHODE ISLD,1,60,,,,,,
174549,Will Johnson,K,0,0,,2028,274,60.3,60,67.4,S46,0,0,1,1,0,4,0,0,0,0,RHODE ISLD,RHODE ISLD,5,,,,,,,
174550,Case Mankins,DI,0,0,,2028,274,,60,61.7,D97,0,0,1,0,1,0,0,0,0,0,RHODE ISLD,RHODE ISLD,1,60,,,,,,
174551,Ethan McCann-Carter,CB,0,0,,2028,274,,67.1,69.7,D35,0,0,1,0,0,4,0,3,6,1,RHODE ISLD,RHODE ISLD,13,,,,,,,
174553,Moses Meus,LB,0,0,,2028,274,,42.1,26.9,D53,0,1,1,0,0,4,4,0,6,0,RHODE ISLD,RHODE ISLD,14,,,,,,,
174557,Devin Walter,P,0,0,,2027,274,,61,67.3,S49,0,0,1,4,0,0,0,7,0,0,RHODE ISLD,RHODE ISLD,11,,60,,,,,53.1
174561,Miles Cooney,LB,0,0,,2026,309,,62.5,68.4,D44,0,0,1,0,2,4,2,0,9,0,TENN TECH,TENN TECH,17,59.8,,,,,,
174563,Angel Garcia,LB,0,0,,2026,309,,59.1,69.2,D07,0,0,1,0,1,0,0,10,0,0,TENN TECH,TENN TECH,11,60,,,,,,
174565,Jordan Harris,CB,0,0,,2027,309,,60.9,70.7,24,0,0,1,0,1,4,2,10,9,0,TENN TECH,TENN TECH,26,60,,,,,,
174572,Aidan Littles,HB,0,0,,2028,309,,61.4,72,32,0,0,1,0,0,0,0,10,9,0,TENN TECH,TENN TECH,19,,,,,,,
174573,Tyler Nix,TE,0,0,,2028,309,,62.8,71.9,81,0,0,1,0,0,4,2,10,9,0,TENN TECH,TENN TECH,25,,,,,,,
174574,Myles Parker,DI,0,0,,2028,309,,59,62.1,D99,0,0,1,0,2,0,0,0,0,0,TENN TECH,TENN TECH,2,58.9,,,,,,
174576,Reece Perkins,TE,0,0,,2025,309,,64,70.9,84,0,0,1,3,0,0,2,10,9,0,TENN TECH,TENN TECH,24,,60,,,,,
174578,Jeremiah Sandiford,DI,0,0,,2028,309,,59.4,60,D95,0,0,1,0,1,0,0,0,0,0,TENN TECH,TENN TECH,1,59.1,,,,,,
174579,Cayman Spaulding,LB,0,0,,2028,309,,60,62.9,D00,0,0,1,0,1,0,0,0,0,0,TENN TECH,TENN TECH,1,60,,,,,,
