playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter
178044,JD Granger,DI,2,0,,2028,194,,62.9,27.3,D52,0,1,1,0,0,8,0,0,3,1,JACKSON ST,JACKSON ST,11,,,,,,,
178050,Joshua Alexander,LB,0,0,,2025,297,,59.4,66.4,D14,0,0,1,0,0,0,0,4,0,0,SOUTHERN U,SOUTHERN U,4,,,,,,,
178052,Markeis Batiste,LB,0,0,,2028,297,,61.9,70.7,D46,0,0,1,0,0,2,3,4,3,0,SOUTHERN U,SOUTHERN U,12,,,,,,,
178054,Kenneth Gooden,S,0,0,,2025,297,,60.9,65.2,D43,0,0,1,0,0,2,3,0,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,,
178058,Christopher Hall,CB,0,0,,2028,297,,59.9,63,D41,0,0,1,0,0,0,3,0,0,0,SOUTHERN U,SOUTHERN U,3,,,,,,,
178061,Cameron Jackson,WR,0,0,,2026,297,,44.2,63.9,83,1,0,1,0,0,5,0,0,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,,
178062,Cam Jefferson,WR,0,0,,2028,297,,59.9,67.2,87,0,0,1,0,0,0,0,4,1,0,SOUTHERN U,SOUTHERN U,5,,,,,,,
178063,Michael Jones Jr.,LB,0,0,,2026,297,,61.2,67.4,D33,0,0,1,0,0,5,0,0,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,,
178066,Jermaine Minor Jr.,TE,0,0,,2028,297,,62.5,65.8,84,0,0,1,0,0,5,0,0,2,0,SOUTHERN U,SOUTHERN U,7,,,,,,,
178071,Jayden Rogers,DI,0,0,,2028,297,,61.4,62,D67,0,0,1,4,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,4,60,,,,,,
178075,Jaylin Simmons,S,0,0,,2027,297,,49,67.6,D24,1,0,1,0,0,5,0,4,1,0,SOUTHERN U,SOUTHERN U,10,,,,,,,
178077,Joshua Tate,LB,0,0,,2026,297,,60,65.2,D07,0,0,1,0,0,0,3,0,0,0,SOUTHERN U,SOUTHERN U,3,,,,,,,
178081,Joshua Trask Jr.,C,0,0,,2026,297,,60.6,61.7,55,0,0,1,4,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,4,60,,,,,,
178084,Kyle Willimas,LB,0,0,,2026,297,,60,61.7,D47,0,0,1,0,0,0,3,0,0,0,SOUTHERN U,SOUTHERN U,3,,,,59.6,,,
178093,Koby Keenan,TE,0,0,,2028,124,,60.5,61.1,83,0,0,1,3,0,0,0,0,0,0,BRYANT,BRYANT,3,60,,,,,,
178096,Ahmed Muhammad,DI,0,0,,2026,124,,59.4,62.6,D15,0,0,1,0,2,0,0,0,0,0,BRYANT,BRYANT,2,,59.3,,,,,
178100,Charles Battaglia,LB,0,0,,2027,1470,,59.6,65.6,D33,0,0,1,0,7,0,0,3,1,0,STHLSK,STHLSK,11,,59.8,,,,,
178104,Logan Chenette,P,0,0,,2028,1470,,60,66.2,S97,0,0,1,0,0,0,0,3,0,0,STHLSK,STHLSK,3,,,,,,,58
178112,Nigel Henderson,CB,0,0,,2028,1470,,60.7,67.3,D03,0,0,1,0,7,1,0,1,1,0,STHLSK,STHLSK,10,,59.9,,,57.7,,
178115,Eric Miles,S,0,0,,2028,1470,,66.5,69.8,D23,0,0,1,0,0,5,9,0,1,1,STHLSK,STHLSK,15,,,,,,,
178116,Richard Mosley III,CB,0,0,,2028,1470,,59.8,66.6,D08,0,0,1,0,2,0,3,2,0,0,STHLSK,STHLSK,7,,60,,,,,
178123,Jay Straker,G,0,0,,2027,1470,,61.4,66.3,63,0,0,1,4,0,0,0,0,0,0,STHLSK,STHLSK,4,60,,,,,,
178124,Nick Tanzola,P,0,0,,2026,1470,,60.3,60.5,S96,0,0,1,4,0,0,0,0,0,0,STHLSK,STHLSK,4,60,,,,,,
178125,Derek Varley,TE,0,0,,2028,1470,,61.5,65.8,85,0,0,1,0,0,4,0,0,0,0,STHLSK,STHLSK,4,,,,,,,
178137,Anwar O'neal,T,0,0,,2028,151,,60,64.5,70,0,0,1,1,0,0,0,0,0,0,DELAWARE,DELAWARE,1,60,,,,,,
178163,Aaron Austin,ED,0,0,,2026,301,,60.8,65.1,D02,0,0,1,0,4,0,0,0,3,0,STF AUSTIN,STF AUSTIN,7,,59.3,,,,,
178166,Jason Crowder,G,0,0,,2028,301,,61,62.9,61,0,0,1,5,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,60,,,,,,
178169,Elijah Fields,DI,0,0,,2028,301,,61.7,66.8,D91,0,0,1,5,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,60.3,,,,,,
178173,Tyler Hutcherson,CB,0,0,,2028,301,,62.3,69.6,D27,0,0,1,0,4,5,0,0,3,0,STF AUSTIN,STF AUSTIN,12,,59.9,,,,,
178174,Jaylen Jenkins,HB,0,0,,2028,301,,60.2,66.6,24,0,0,1,0,0,0,1,0,1,0,STF AUSTIN,STF AUSTIN,2,,,,,,,
178179,Jaymon Lamb,T,0,0,,2029,301,,60,63.3,77,0,0,1,0,0,0,0,1,0,0,STF AUSTIN,STF AUSTIN,1,,,,,,,
178180,Cole Lemons,S,0,0,,2026,301,,61.5,69.7,89,0,0,1,0,0,5,5,2,1,0,STF AUSTIN,STF AUSTIN,13,,,,,,,
178183,Connor Mullins,TE,0,0,,2025,301,,58.8,64.5,33,0,0,1,0,0,0,4,3,0,0,STF AUSTIN,STF AUSTIN,7,,,,,,,
178189,Tug Sanford,LS,0,0,,2028,301,,64.2,62.7,S47,0,0,1,5,0,0,0,2,0,0,STF AUSTIN,STF AUSTIN,7,61.6,,76.9,,,,
178193,Zoom Esplin,T,0,0,,2029,342,,62.4,69.9,76,0,0,1,9,0,0,0,0,0,0,WEBER ST,WEBER ST,9,62.3,,,,,,
178234,Will Hicks,S,0,0,,2028,178,,69.9,67.2,D20,0,0,1,0,4,6,0,2,3,2,HAMPTON,HAMPTON,15,,59.9,,,,,
178235,Tre Everett III,S,0,0,,2025,178,,60.8,65.7,D21,0,0,1,0,3,3,3,0,0,0,HAMPTON,HAMPTON,9,,59.9,,,,,
178242,Wayne Queen,LB,0,0,,2027,185,,61.7,64.9,D32,0,0,1,0,0,5,0,0,0,0,IDAHO,IDAHO,5,,,,,,,
178245,Jagger Giles,LB,0,0,,2026,186,,61.1,66,D10,0,0,1,0,2,5,7,0,0,0,IDAHO ST,IDAHO ST,14,,60,,,,,
178250,Nathan Reynolds,LB,0,0,,2028,186,,55.2,64.2,D07,0,0,1,0,5,0,0,5,1,0,IDAHO ST,IDAHO ST,11,,60,,,,,
178256,Dekker Hagler,S,0,0,,2029,186,,61.2,68.8,D14,0,0,1,0,0,4,4,1,1,0,IDAHO ST,IDAHO ST,10,,,,,,,
178262,Adam Watts,WR,0,0,,2028,186,,60,63.4,89,0,0,1,0,0,1,0,0,0,0,IDAHO ST,IDAHO ST,1,,,,,,,
178265,Scott Atkinson,LS,0,0,,2026,186,,62.3,63.6,S37,2,0,1,6,0,0,0,5,0,1,IDAHO ST,IDAHO ST,11,63.4,,80.9,,,,
178270,Logan George,ED,0,0,,2028,186,,59.3,65.1,D46,0,0,1,0,5,0,0,0,1,0,IDAHO ST,IDAHO ST,6,,58.8,,,,,
178271,Ross Bolger,K,0,0,,2026,186,,60.1,67.7,S49,0,1,1,0,0,0,0,5,0,0,IDAHO ST,IDAHO ST,5,,,,,,,64.3
178276,Will Davis,T,0,0,,2028,186,,61.3,61.5,62,0,0,1,6,0,0,0,0,0,0,IDAHO ST,IDAHO ST,6,60,,,,,,
178279,Joseph Perez-Garibay,DI,0,0,,2026,186,,59.9,63.5,D91,0,0,1,0,2,0,0,0,0,0,IDAHO ST,IDAHO ST,2,,59.7,,,,,
178280,Beau Jaques,ED,0,0,,2028,186,,61.8,68.8,D90,0,0,1,6,0,0,0,0,0,0,IDAHO ST,IDAHO ST,6,60,,,,,,
178291,Joshua Iseah,LB,0,0,,2028,246,,60,62.5,D03,0,0,1,0,3,0,0,0,0,0,NC A&T,NC A&T,3,,59.9,,,,,
178293,Kade Moledor,LB,0,0,,2028,246,,60.7,66.1,D33,0,0,1,0,9,0,0,0,0,0,NC A&T,NC A&T,9,,60.2,,,,,
178294,Jailen Hicks,HB,0,0,,2028,246,,61.6,69.2,24,0,0,1,0,0,3,0,0,2,0,NC A&T,NC A&T,5,,,,,,,
178296,Shimique Blizzard,HB,0,0,,2028,246,,60,64.3,09,0,0,1,0,0,0,0,0,0,0,NC A&T,NC A&T,0,,,,,,,
178300,Terien George,LB,0,0,,2028,246,,61.3,71.5,D16,0,0,1,0,1,4,10,4,1,0,NC A&T,NC A&T,20,,60,,,,,
178302,Sterling Wiggins,T,0,0,,2028,246,,61.5,68.4,66,0,0,1,5,0,0,0,0,0,0,NC A&T,NC A&T,5,60,,,,,,
178304,Ryan Tate-Walker,S,0,0,,2027,246,,61.9,68.5,D40,0,0,1,0,0,4,10,0,3,0,NC A&T,NC A&T,17,,,,,,,
178308,Kelvin Broadhurst Jr.,DI,0,0,,2027,246,,59.2,64.6,D93,0,0,1,0,6,0,0,4,0,0,NC A&T,NC A&T,10,,58.9,,,,,
178310,Darren Bennett,TE,0,0,,2026,194,,57.5,67.6,85,0,0,1,0,0,0,4,0,0,0,JACKSON ST,JACKSON ST,4,,,,,,,
178311,Jayvonne Dillard,WR,0,0,,2028,246,,61.9,67.3,05,0,0,1,0,0,0,2,0,3,0,NC A&T,NC A&T,5,,,,,,,
178323,Cordell Wilson,S,0,0,,2027,345,,60,61.1,D31,0,0,1,0,1,0,0,0,0,0,W ILLINOIS,W ILLINOIS,1,,59.9,,,,,
178324,Terangie Eskridge,CB,0,0,,2027,345,,61,66.7,D38,0,0,1,0,0,1,1,0,2,0,W ILLINOIS,W ILLINOIS,4,,,,,,,
178329,Ethan Ladd,ED,0,0,,2028,345,,61.5,66.8,D62,0,0,1,0,0,8,4,1,2,0,W ILLINOIS,W ILLINOIS,15,,,,,,,
178330,Brayden Hartman,G,0,0,,2028,345,,61.4,62.1,61,0,0,1,7,0,0,0,0,0,0,W ILLINOIS,W ILLINOIS,7,60,,,,,,
178335,Izaya Vimahi,G,0,0,,2026,345,,62.2,67.6,74,0,0,1,7,0,0,0,0,0,0,W ILLINOIS,W ILLINOIS,7,62.5,,,,,,
178338,Dagen Miller,T,0,0,,2028,345,,62.1,62.3,79,0,0,1,7,0,0,0,0,0,0,W ILLINOIS,W ILLINOIS,7,63.1,,,,,,
178355,Andrew Frazier,WR,0,0,,2028,177,,62.2,69.2,87,0,0,1,0,0,0,3,0,4,0,GRAMBLING,GRAMBLING,7,,,,,,,
178359,Marcellius Johnson,LB,0,0,,2027,177,,48.4,66.2,D43,0,1,1,0,0,6,4,0,0,0,GRAMBLING,GRAMBLING,10,,,,,,,
178364,Noah Ratliff,LB,0,0,,2025,177,,59.3,63.9,D58,0,0,1,0,2,0,0,0,0,0,GRAMBLING,GRAMBLING,2,,59.1,,,,,
178368,Braye Therence,LB,0,0,,2028,177,,59.7,64.6,D49,0,0,1,0,0,0,3,0,0,0,GRAMBLING,GRAMBLING,3,,,,,,,
178376,Lincoln Cardillo,HB,0,0,,2028,213,,58.6,64.9,44,0,0,1,0,0,0,7,5,0,0,MARIST,MARIST,12,,,,59.9,,,
178377,Ronan Casanova,LB,0,0,,2028,213,,60.9,65.3,D52,0,0,1,0,6,0,0,0,1,0,MARIST,MARIST,7,,60.1,,,,,
178379,Mohamed Diawara,WR,0,0,,2025,213,,60,63.6,01,0,0,1,0,0,0,0,0,4,0,MARIST,MARIST,4,,,,,62.4,,
178381,Conor Fitzgibbon,S,0,0,,2028,213,,60.5,68.5,D16,0,0,1,0,1,0,0,7,3,0,MARIST,MARIST,11,,59.9,,,,,
178388,James Kratochvil,LB,0,0,,2028,213,,60.4,63.2,D59,0,0,1,0,7,0,0,0,1,0,MARIST,MARIST,8,,59.8,,,,,
178391,Jordan Mendoza,ED,0,0,,2028,213,,91.6,64.1,D97,0,0,1,0,7,0,0,7,0,0,MARIST,MARIST,14,,90.5,,,,,
178399,Charlie Sparago,S,0,0,,2027,213,,61.2,67.2,D21,0,0,1,0,0,2,7,0,3,0,MARIST,MARIST,12,,,,,,,
178401,Kade Werner,S,0,0,,2028,213,,60.5,64.6,D29,0,0,1,0,0,2,0,0,0,0,MARIST,MARIST,2,,,,,,,
178403,Alijah Alexander,ED,0,0,,2029,302,,60.3,66.6,D05,0,0,1,6,9,0,0,0,2,0,STETSON,STETSON,17,60,58.9,,,,,
178404,Cooper Aurilia,S,0,0,,2028,302,,70.1,65.9,D31,0,0,1,0,0,0,11,4,0,1,STETSON,STETSON,15,,,,,,,
178411,Wesley Choate,LS,0,0,,2027,302,,65.5,63.2,S57,0,0,1,6,0,0,0,4,0,0,STETSON,STETSON,10,63.4,,79.8,,,,
178416,Lumpy DeWeese,S,0,0,,2028,302,,60.5,63.5,D21,0,0,1,0,11,0,0,0,1,0,STETSON,STETSON,12,,59.8,,,,,
178421,Kyle Elphick,LB,0,0,,2028,302,,61.5,63.8,D11,0,0,1,6,11,0,0,0,1,0,STETSON,STETSON,18,60,60,,,,,
178422,Bo Gaines,K,0,0,,2027,302,,60.9,65.3,S16,0,0,1,6,0,0,0,4,0,0,STETSON,STETSON,10,60,,,,,,59.7
178423,Carter Gaskins,LB,0,0,,2028,302,,59.9,63.2,D34,0,0,1,0,11,0,0,0,0,0,STETSON,STETSON,11,,59.7,,,,,
178426,Daniel Holbrook,K,0,0,,2028,302,41,60.6,68.5,S85,0,0,1,6,0,8,0,0,0,1,STETSON,STETSON,14,,,,,,65.2,
178430,Ronnel Johnson,WR,0,0,,2028,302,,60.2,63.6,01,0,0,1,0,0,0,11,0,3,0,STETSON,STETSON,14,,,,47.6,62.2,,
178433,Colton Lewis,G,0,0,,2029,302,,61.2,64,75,0,0,1,5,0,0,0,4,0,0,STETSON,STETSON,9,60,,,,,,
178434,Renardo Lewis,DI,0,0,,2028,302,,60,62.9,D99,0,0,1,0,1,0,0,0,0,0,STETSON,STETSON,1,,60,,,,,
178435,Andrew Martin,LB,0,0,,2028,302,,60.7,64.1,D06,0,0,1,0,9,0,0,0,1,0,STETSON,STETSON,10,,60,,,,,
178436,Brayden Miller,WR,0,0,,2028,302,,58.9,62.7,82,0,0,1,0,0,0,11,0,0,0,STETSON,STETSON,11,,,,59.9,,,
178437,Jabriel Muhammad,ED,0,0,,2028,302,,59.8,62.4,D95,0,0,1,0,1,0,0,0,0,0,STETSON,STETSON,1,,59.6,,,,,
178439,Gavin Peacock,ED,0,0,,2027,302,,60.6,65.8,D53,0,0,1,0,7,0,0,0,1,0,STETSON,STETSON,8,,59.8,,,,,
178441,Jhoel Robinson,LB,0,0,,2028,302,,63.1,67.4,D51,0,0,1,0,0,8,0,0,2,0,STETSON,STETSON,10,,,,,,,
178442,Wyatt Rogers,WR,0,0,,2028,302,,50.7,67.4,05,1,0,1,0,0,8,11,0,0,0,STETSON,STETSON,19,,,,,,,
178448,Charles Thorpe III,G,0,0,,2028,302,,45.2,25.3,72,0,1,1,6,0,0,0,0,0,0,STETSON,STETSON,6,62,,,,,,
178450,Braden Turner,S,0,0,,2028,302,,69.9,66.3,D02,0,0,1,0,0,0,0,0,2,0,STETSON,STETSON,2,,,,,,,
178475,Omarion Blakes,WR,0,0,,2028,107,,60.3,68,03,0,0,1,2,0,3,0,6,4,0,ALCORN ST,ALCORN ST,15,60,,,,63.1,,
178479,Zyrus Craft,T,0,0,,2026,107,,60,62.1,70,0,0,1,2,0,0,0,0,0,0,ALCORN ST,ALCORN ST,2,60,,,,,,
178480,Dillon Crowell,LB,0,0,,2027,107,,55.9,28.2,D45,0,1,1,0,0,3,5,6,4,1,ALCORN ST,ALCORN ST,18,,,,,,,
178481,Mahamadou Diarra,LB,0,0,,2028,107,,59.6,66.3,D33,0,0,1,0,0,0,5,6,0,0,ALCORN ST,ALCORN ST,11,,,,,,,
178483,Stemarion Edwards,LB,0,0,,2026,107,,59.5,62.9,D03,0,0,1,0,4,0,0,0,0,0,ALCORN ST,ALCORN ST,4,,59.4,,,,,
178490,Tayvion Haney,CB,0,0,,2028,107,,60,64.5,D02,0,0,1,0,2,0,0,0,0,0,ALCORN ST,ALCORN ST,2,,59.8,,,,,
178493,Kayvon Henderson,ED,0,0,,2028,107,,60.1,63.1,D07,0,0,1,0,3,0,0,0,0,0,ALCORN ST,ALCORN ST,3,,60,,,,,
178494,Damien Jones,WR,0,0,,2027,107,,61.3,69.2,82,0,0,1,0,0,0,0,0,4,0,ALCORN ST,ALCORN ST,4,,,,,,,
178498,Kenny Pham,P,0,0,,2027,297,,60.7,65.8,S40,0,0,1,4,0,0,0,4,0,0,SOUTHERN U,SOUTHERN U,8,60,,,,,,54
178501,Geoffreyy Mckelton,S,0,0,,2027,107,,59.8,61.8,D05,0,0,1,0,4,0,0,0,0,0,ALCORN ST,ALCORN ST,4,,59.6,,,,,
178502,Clinton Mckinney,S,0,0,,2028,107,,63,67,D13,0,0,1,0,0,3,0,0,4,0,ALCORN ST,ALCORN ST,7,,,,,,,
178503,Chris McNair,S,0,0,,2025,107,,61.7,66.5,D37,0,0,1,0,0,0,5,0,4,0,ALCORN ST,ALCORN ST,9,,,,,,,
178511,Cam'Ron Richardson,G,0,0,,2026,107,,60.5,64.8,62,0,0,1,2,0,0,0,0,0,0,ALCORN ST,ALCORN ST,2,60,,,,,,
178514,Gideon Spottsville,DI,0,0,,2028,107,,59,63.7,D95,0,0,1,0,4,0,0,0,0,0,ALCORN ST,ALCORN ST,4,,59,,,,,
178516,Ryan Turner,TE,0,0,,2025,107,,60.1,66.1,84,0,0,1,2,0,0,0,0,0,0,ALCORN ST,ALCORN ST,2,60,,,,,,
178521,Jeremy Baker,P,0,0,,2025,112,,60.5,65.3,S04,0,0,1,3,0,0,0,3,0,0,ARKAPB,ARKAPB,6,60,,,,,,60.2
178525,Daniel Bostic,T,0,0,,2026,112,,60.3,61.6,68,0,0,1,3,0,0,0,0,0,0,ARKAPB,ARKAPB,3,60,,,,,,
178526,Cameron Coleman,ED,0,0,,2026,112,,73.3,64.8,D94,0,0,1,0,0,3,0,0,1,2,ARKAPB,ARKAPB,4,,,,,,,
178528,BJ Curry,HB,0,0,,2028,112,,60,62.4,24,0,0,1,0,0,1,0,0,0,0,ARKAPB,ARKAPB,1,,,,,,,
178530,Jamarkius Garrett,C,0,0,,2028,112,,39.9,64.3,66,0,0,1,0,0,0,0,5,0,0,ARKAPB,ARKAPB,5,,,,,,,
178531,Elijah Hardin,G,0,0,,2031,112,,61.1,65.7,75,0,0,1,3,0,0,0,0,0,0,ARKAPB,ARKAPB,3,60,,,,,,
178533,Elijah Jenkins,ED,0,0,,2026,112,,59.7,68.2,D08,0,0,1,0,3,0,0,0,5,0,ARKAPB,ARKAPB,8,,59.3,,,,,
178535,Marcus Jones Jr.,LB,0,0,,2026,112,,62.3,63.6,D42,0,0,1,0,5,0,0,0,5,0,ARKAPB,ARKAPB,10,,60.1,,,,,
178538,Martavious Miller,CB,0,0,,2026,112,,59.4,65.7,D43,0,0,1,0,0,0,6,0,0,0,ARKAPB,ARKAPB,6,,,,,,,
178540,Abdul Osholake,DI,0,0,,2026,112,,60,63.6,D93,0,0,1,0,1,0,0,5,0,0,ARKAPB,ARKAPB,6,,59.7,,,,,
178549,Jaylen White,LB,0,0,,2027,112,,60,62.7,D31,0,0,1,0,1,0,0,0,0,0,ARKAPB,ARKAPB,1,,59.8,,,,,
178555,Ejike Brown,ED,0,0,,2028,119,,60.4,64.5,D47,0,0,1,0,2,0,0,0,1,0,BETH COOK,BETH COOK,3,,59.8,,,,,
178559,Darrion Davis,LB,0,0,,2025,119,,60.6,66.8,D40,0,0,1,0,0,0,3,4,0,0,BETH COOK,BETH COOK,7,,,,,,,
178560,Jaden Davis,S,0,0,,2028,119,,62.1,71.1,D28,0,0,1,0,0,1,2,4,4,0,BETH COOK,BETH COOK,11,,,,,,,
178564,Jeremy Greaves Jr.,ED,0,0,,2028,119,,59.7,62.6,D54,0,0,1,0,2,0,0,0,0,0,BETH COOK,BETH COOK,2,,59.5,,,,,
178566,Johnny Harris III,CB,0,0,,2026,119,,60,63.6,D08,0,0,1,0,1,0,0,0,0,0,BETH COOK,BETH COOK,1,,59.9,,,,,
178572,Jaylen Lewis,LB,0,0,,2028,119,,50.6,69.3,D51,1,0,1,0,0,5,3,4,4,0,BETH COOK,BETH COOK,16,,,,,,,
178580,Stephan Peterman,S,0,0,,2025,119,,61.4,70,D26,0,0,1,0,0,5,0,4,5,0,BETH COOK,BETH COOK,14,,,,,,,
178586,Jermaris Speights,CB,0,0,,2027,119,,60.8,63.9,D29,0,0,1,0,0,5,0,0,0,0,BETH COOK,BETH COOK,5,,,,,,,
178588,Malik Stinnett,LB,0,0,,2028,119,,61,68.9,D59,0,0,1,0,0,0,1,4,4,0,BETH COOK,BETH COOK,9,,,,,,,
178590,Derrick Thompson,CB,0,0,,2027,119,,68.2,63.9,D31,0,0,1,0,0,5,0,0,0,1,BETH COOK,BETH COOK,5,,,,,,,
178592,Max Tulen,P,0,0,,2028,119,,60.3,60.5,S43,0,0,1,4,0,0,0,0,0,0,BETH COOK,BETH COOK,4,60,,,,,,
178597,Champ Brantley,S,0,0,,2028,135,,74.9,67.3,D25,0,0,1,0,7,3,0,5,0,1,CHARLES SO,CHARLES SO,15,,60.1,,,,,
178604,Chandler Perry,S,0,0,,2028,135,,30.3,24.5,D13,0,1,1,0,7,0,0,0,0,0,CHARLES SO,CHARLES SO,7,,59.9,,,,,
178606,Tyson Greenwade,HB,0,0,,2028,135,,60.9,68.2,23,0,0,1,0,0,0,7,0,3,0,CHARLES SO,CHARLES SO,10,,,,60,,,
178609,Omari Jenkins,LB,0,0,,2027,135,,60.4,64.6,D33,0,0,1,0,7,0,0,0,0,0,CHARLES SO,CHARLES SO,7,,60,,,,,
178610,Noah Jennings,WR,0,0,,2028,135,,46.9,67.7,06,1,0,1,0,0,0,0,5,0,0,CHARLES SO,CHARLES SO,5,,,,,,,
178615,Quay Kindell,WR,0,0,,2028,135,,59.5,62.4,83,0,0,1,0,0,0,7,0,0,0,CHARLES SO,CHARLES SO,7,,,,63,,,
178616,Mekhi Campfield,WR,0,0,,2028,135,,61.9,69.9,16,0,0,1,0,0,3,7,0,3,0,CHARLES SO,CHARLES SO,13,,,,,,,
178619,Steve Zayachkowsky,LB,0,0,,2028,135,,60,65.6,D58,0,0,1,0,7,0,4,5,0,0,CHARLES SO,CHARLES SO,16,,59.8,,,,,
178625,Leon Thomas,CB,0,0,,2028,135,,60.3,66.7,D01,0,0,1,0,7,0,0,0,3,0,CHARLES SO,CHARLES SO,10,,59.6,,,61.4,,
178626,Andrew Threatt,G,0,0,,2028,135,,60,63.4,76,0,0,1,1,0,0,0,0,0,0,CHARLES SO,CHARLES SO,1,60,,,,,,
178667,Gavin Batt,WR,0,0,,2028,350,,59.8,66.8,85,0,0,1,0,0,0,9,0,0,0,WOFFORD,WOFFORD,9,,,,,,,
178670,Eli Campbell,S,0,0,,2028,350,,61.5,65.9,D09,0,0,1,0,1,2,0,0,2,0,WOFFORD,WOFFORD,5,,60,,,,,
178672,Tommy DiLiegro,LS,0,0,,2028,350,,65.9,63.7,S49,0,0,1,1,0,0,0,6,0,0,WOFFORD,WOFFORD,7,60,,82.8,,,,
178674,Adonis Garcia,LB,0,0,,2027,350,,60.6,67.6,D21,0,0,1,0,0,0,0,0,2,0,WOFFORD,WOFFORD,2,,,,,,,
178677,Jacobi Hatter,S,0,0,,2028,350,,60.7,69.2,D16,0,0,1,0,0,2,0,6,2,0,WOFFORD,WOFFORD,10,,,,,,,
178678,Santana Haynes-Goodman,T,0,0,,2027,350,,60,63.7,62,0,0,1,1,0,0,0,0,0,0,WOFFORD,WOFFORD,1,60,,,,,,
178682,J'vion Luster,CB,0,0,,2028,350,,61.6,66.4,D10,0,0,1,0,1,2,0,0,2,0,WOFFORD,WOFFORD,5,,60,,,,,
178685,Aiden Morris,LB,0,0,,2028,350,,59.2,67.2,D57,0,0,1,0,0,0,0,6,0,0,WOFFORD,WOFFORD,6,,,,,,,
178689,Jack Purdy,WR,0,0,,2028,350,,61,69.7,80,0,0,1,0,0,0,9,0,0,0,WOFFORD,WOFFORD,9,,,,,,,
178690,Jalen Rambert,LB,0,0,,2029,350,,68.2,63.3,D41,0,0,1,0,2,2,0,0,0,1,WOFFORD,WOFFORD,4,,60,,,,,
178694,Sam Spence,K,0,0,,2028,350,54.6,60.3,68.6,S47,0,0,1,0,0,2,0,6,0,0,WOFFORD,WOFFORD,8,,,,,,,62.5
178696,Javario Tinch,LB,0,0,,2028,350,,59.8,66.7,D33,0,0,1,0,1,0,9,0,2,0,WOFFORD,WOFFORD,12,,60,,,,,
178856,Cayden Betts,HB,0,0,,2026,228,,61,71.4,23,0,0,1,0,0,3,5,5,0,0,MS VLY ST,MS VLY ST,13,,,,59.9,,,
178862,Alexander Davis,K,0,0,,2031,228,,60.1,67.7,S49,0,1,1,0,0,0,0,5,0,0,MS VLY ST,MS VLY ST,5,,,,,,,62.5
178863,Jaxson Davis,TE,0,0,,2030,228,,60.6,65.4,00,0,0,1,1,0,0,2,0,0,0,MS VLY ST,MS VLY ST,3,60,,,,,,
178864,Douglas Franklin,LB,0,0,,2028,228,,60,60.7,D32,0,0,1,0,1,0,0,0,0,0,MS VLY ST,MS VLY ST,1,,60,,,,,
178866,Donavin Green,CB,0,0,,2027,228,,29.9,25.2,D26,0,1,1,0,0,0,5,0,0,0,MS VLY ST,MS VLY ST,5,,,,,,,
178868,Bryson Hart,T,0,0,,2027,228,,60,61.3,78,0,0,1,2,0,0,0,0,0,0,MS VLY ST,MS VLY ST,2,60,,,,,,
178871,Ejavious Jackson,DI,0,0,,2027,228,,59.4,63.3,D98,0,0,1,0,2,0,0,0,0,0,MS VLY ST,MS VLY ST,2,,59.2,,,,,
178873,Zamariyon Kendall,HB,0,0,,2028,228,,62.4,69.9,24,0,0,1,0,0,0,0,1,4,0,MS VLY ST,MS VLY ST,5,,,,,,,
178876,Gregory Martin,WR,0,0,,2027,228,,67.5,67.1,12,0,0,1,0,0,0,5,5,0,1,MS VLY ST,MS VLY ST,10,,,,59.4,,,
178880,Tyson Pirtle,DI,0,0,,2027,228,,60.1,62.6,D95,0,0,1,0,0,0,0,2,0,0,MS VLY ST,MS VLY ST,2,,,,,,,
178946,Brack Peacock,K,0,0,,2028,189,,60,63.9,S46,0,0,1,7,0,0,0,0,0,0,INCAR WORD,INCAR WORD,7,,,,,,62.1,
178958,Peyton Christian,DI,0,0,,2028,204,,59.9,63.3,D98,0,0,1,0,1,0,0,2,0,0,LAMAR,LAMAR,3,,59.6,,,,,
178960,Mar Mar Evans,S,0,0,,2029,204,,60,62.9,D09,0,0,1,0,1,0,0,0,0,0,LAMAR,LAMAR,1,,60,,,,,
178962,Lane Gilchrest,LS,0,0,,2025,204,,64.2,62.7,S54,0,0,1,5,0,0,0,2,0,0,LAMAR,LAMAR,7,61.6,,76.9,,,,
178965,Alex Haralson,T,0,0,,2028,204,,61.5,67.8,51,0,0,1,5,0,0,0,0,0,0,LAMAR,LAMAR,5,60,,,,,,
