playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesLongSnap,gradesKickoffKicker,gradesFgepKicker
177086,Eric Adams,S,0,0,,2028,247,60,60,61,D20,0,0,1,0,2,0,0,0,0,0,NC CENT,NC CENT,2,,,,,,,
177101,A.C. McMoore,G,0,0,,2028,247,,61.6,63.6,51,0,0,1,8,0,0,0,2,0,0,NC CENT,NC CENT,10,60,,,,,,
177108,Trey Goodridge,WR,0,0,,2029,247,,61.3,70.5,88,0,0,1,0,0,8,5,2,4,0,NC CENT,NC CENT,19,,,,,,,
177109,Sterling Greene,WR,0,0,,2029,247,,60,61.2,82,0,0,1,0,0,0,1,0,0,0,NC CENT,NC CENT,1,,58,,,,,
177112,Patrick Bauer,LB,0,0,,2028,188,59.9,60,61.7,D13,0,0,1,0,3,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,,
177114,Anthony Corona,LB,0,0,,2028,188,,60.1,65.1,D35,0,0,1,0,0,0,0,2,1,0,ILL STATE,ILL STATE,3,,,,,,,
177116,Tommy Donovan,S,0,0,,2028,188,,61.2,66.2,D06,0,0,1,0,0,6,5,1,0,0,ILL STATE,ILL STATE,12,,59.6,,,,,
177120,Hayden Futch,K,0,0,,2028,188,,60.9,64.4,S41,0,0,1,8,0,0,0,3,0,0,ILL STATE,ILL STATE,11,60,,,61.7,,,
177121,Mark Haering,LB,0,0,,2028,188,,60.1,65.6,D47,0,0,1,0,0,0,5,0,1,0,ILL STATE,ILL STATE,6,,,,,,,
177123,Brayden Jellison,G,0,0,,2028,188,,62.2,62.4,66,0,0,1,8,0,0,0,0,0,0,ILL STATE,ILL STATE,8,64,,,,,,
177124,Travis Jones,DI,0,0,,2028,188,,60,64.7,D92,0,0,1,0,0,0,0,0,1,0,ILL STATE,ILL STATE,1,,,,,,,
177126,Solomon Oduma,ED,1,0,,2028,188,60,80.6,67.7,D39,0,0,1,0,1,5,0,0,1,2,ILL STATE,ILL STATE,7,,,,,,,
177129,Brady Probst,TE,0,0,,2028,188,,62.5,69.1,86,0,0,1,8,0,0,5,0,4,0,ILL STATE,ILL STATE,17,60.9,,,,,,
177131,Evan Sierra,S,0,0,,2028,188,,61.8,67.5,D18,0,0,1,0,0,6,0,0,0,0,ILL STATE,ILL STATE,6,,,,,,,
177132,Jamarcus Smith,LB,0,0,,2028,188,60,60,62.9,D00,0,0,1,0,1,0,0,0,0,0,ILL STATE,ILL STATE,1,,,,,,,
177135,Ben Wallace,T,0,0,,2028,188,,62.1,69.1,78,0,0,1,8,0,0,0,0,0,0,ILL STATE,ILL STATE,8,62.1,,,,,,
177144,Ethan Boll,LB,0,0,,2028,249,,65.5,69.9,D38,0,0,1,0,0,10,2,0,11,0,N DAKOTA,N DAKOTA,23,,,,,,,
177146,Ben Buxa,C,0,0,,2028,249,,60.3,63.8,62,0,0,1,0,0,0,0,4,0,0,N DAKOTA,N DAKOTA,4,,,,,,,
177148,Logyn Eckheart,DI,0,0,,2028,249,59.7,60.3,64.4,D97,0,0,1,0,1,0,0,0,1,0,N DAKOTA,N DAKOTA,2,,,,,,,
177149,Tyler Erkman,S,0,0,,2028,249,59.6,73.4,68.6,D09,0,0,1,0,1,3,0,4,11,1,N DAKOTA,N DAKOTA,19,,,,,,,
177153,Vuciri Hakim,WR,0,0,,2028,249,,64.1,71.2,83,0,0,1,0,0,4,1,4,10,0,N DAKOTA,N DAKOTA,19,,,,,,,
177157,Sam Klestinski,P,0,0,,2028,249,,60,64,S25,0,0,1,0,0,0,0,1,0,0,N DAKOTA,N DAKOTA,1,,,,60,,,
177166,Sawyer Seidl,HB,0,0,,2028,249,,60,61.6,09,0,0,1,0,0,0,2,0,0,0,N DAKOTA,N DAKOTA,2,,80,,,,,
177167,Korey Tai,WR,0,0,,2028,249,,60,64.5,15,0,0,1,0,0,0,0,1,0,0,N DAKOTA,N DAKOTA,1,,,,,,,
177168,Kaden Vig,ED,0,0,,2028,249,59.6,60.2,64.6,D13,0,0,1,0,1,0,0,0,1,0,N DAKOTA,N DAKOTA,2,,,,,,,
177178,Jack Hearne,G,0,0,,2028,255,,61,61.8,62,0,0,1,3,0,0,0,0,0,0,N IOWA,N IOWA,3,60,,,,,,
177179,Jaden Hodge,HB,0,0,,2028,255,,60,62.2,85,0,0,1,0,0,0,5,0,0,0,N IOWA,N IOWA,5,,58.3,,,,,
177180,Caden Popp,K,0,0,,2028,255,,60,67.8,S38,0,0,1,0,0,4,0,0,0,0,N IOWA,N IOWA,4,,,,,,67.8,
177181,JC Roque Jr.,WR,0,0,,2028,255,,60,63.3,00,0,0,1,0,0,0,0,0,3,0,N IOWA,N IOWA,3,,,62.9,,,,
177185,Grant Chapman,G,0,0,,2028,291,,61.8,67.6,72,0,0,1,6,0,0,0,4,0,0,S DAKOTA,S DAKOTA,10,60,,,,,,
177191,Gabriel Hardman,LB,0,0,,2028,291,60,60,62.9,D03,0,0,1,0,1,0,0,0,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
177198,Jesse Miller,TE,0,0,,2028,291,,61.3,60.6,83,0,0,1,6,0,0,0,0,0,0,S DAKOTA,S DAKOTA,6,60,,,,,,
177202,Reed Rus,LB,0,0,,2028,291,59.7,60,61.8,D42,0,0,1,0,1,0,0,0,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
177205,Roman Tillmon,S,0,0,,2028,291,60,60,84.2,D01,0,0,1,0,2,0,0,0,2,0,S DAKOTA,S DAKOTA,4,,,,,,,
177234,Vinny Pierre Jr.,S,0,0,,2029,295,59.9,61.8,67,D04,0,0,1,0,7,8,1,2,2,0,S ILLINOIS,S ILLINOIS,20,,,,,,,
177240,Lacory Walker Jr.,CB,0,0,,2028,1298,,60.5,69.8,D26,0,0,1,0,0,2,5,5,0,0,LIUSHAR,LIUSHAR,12,,,,,,,
177248,Jaylin Johnson,ED,0,0,,2028,280,60,61.2,64,D65,0,0,1,5,1,0,0,7,0,0,SACR HEART,SACR HEART,13,60,,,,,,
177251,Andrew Boyle,LS,0,0,,2028,280,,56.7,26.6,S44,0,1,1,5,0,0,0,7,0,0,SACR HEART,SACR HEART,12,61.6,,,,82.7,,
177257,Jahmil Perryman,WR,0,0,,2027,299,,60,62.2,04,0,0,1,0,0,0,5,0,0,0,ST FRANCIS,ST FRANCIS,5,,59,,,,,
177260,Keith Bourque,LB,0,0,,2027,1298,59.9,60.3,65.8,D42,0,0,1,0,4,2,5,5,0,0,LIUSHAR,LIUSHAR,16,,,,,,,
177265,Wade Victor,G,0,0,,2028,1298,,60.3,65.4,70,0,0,1,2,0,0,0,0,0,0,LIUSHAR,LIUSHAR,2,60,,,,,,
177272,Jake Beam,G,0,0,,2028,280,,61.5,65.5,75,0,0,1,5,0,0,0,7,0,0,SACR HEART,SACR HEART,12,60,,,,,,
177281,Gio Boone,LB,0,0,,2028,280,60,40.4,67.7,D05,2,0,1,0,1,6,5,0,2,0,SACR HEART,SACR HEART,14,,,,,,,
177284,Amier Burdine,CB,0,0,,2030,280,,61.8,70.4,D12,0,0,1,0,0,6,5,0,0,0,SACR HEART,SACR HEART,11,,,,,,,
177289,Ben Evee,WR,0,0,,2028,280,,60.2,64.6,00,0,0,1,0,0,0,5,0,0,0,SACR HEART,SACR HEART,5,,,,,,,
177291,Mike Deitelbaum,LB,0,0,,2028,280,,61.1,69.1,D35,0,0,1,0,0,6,5,7,2,0,SACR HEART,SACR HEART,20,,59.9,,,,,
177293,Luke Hackett,LB,0,0,,2028,280,60,60,62.9,D08,0,0,1,0,1,0,0,0,0,0,SACR HEART,SACR HEART,1,,,,,,,
177295,Kyle Hall,LB,0,0,,2028,280,60.1,60.9,65.3,D06,0,0,1,0,4,0,0,0,1,0,SACR HEART,SACR HEART,5,,,,,,,
177298,Jared Hirschfeld,DI,0,0,,2028,280,59.2,61.1,66.2,D90,0,0,1,5,5,0,0,0,1,0,SACR HEART,SACR HEART,11,60.3,,,,,,
177300,Daimon Jacobs,S,0,0,,2028,280,60.1,60.3,61.8,D04,0,0,1,0,4,0,0,0,1,0,SACR HEART,SACR HEART,5,,,,,,,
177314,Ryan Palmieri,S,0,0,,2028,280,60,60.3,70.9,D47,0,0,1,0,5,0,0,7,1,0,SACR HEART,SACR HEART,13,,,,,,,
177319,Jason Palmieri,WR,0,0,,2028,280,,60,63.6,08,0,0,1,0,0,0,0,0,3,0,SACR HEART,SACR HEART,3,,,61.4,,,,
177325,Glory Stephen-Wangboje,DI,0,0,,2028,280,58.8,59.3,64.9,D93,0,0,1,0,5,0,0,0,1,0,SACR HEART,SACR HEART,6,,,,,,,
177340,Dara Adeyemi,T,0,0,,2028,125,,60.6,61.7,D72,0,0,1,4,0,0,0,0,0,0,BUCKNELL,BUCKNELL,4,60,,,,,,
177341,Tim Andersen,G,0,0,,2030,125,,60.2,63.5,53,0,0,1,0,0,0,0,4,0,0,BUCKNELL,BUCKNELL,4,,,,,,,
177343,Isaac Perkins,G,0,0,,2028,353,,61.7,66.8,63,0,0,1,5,0,0,0,0,0,0,YNGTOWN ST,YNGTOWN ST,5,60.3,,,,,,
177348,Michael Doctor,LS,2,0,,2028,168,,78.8,63.5,S16,1,0,1,3,0,0,0,5,0,0,FORDHAM,FORDHAM,8,60,,,,81.5,,
177349,Owen Duetsch,T,0,0,,2028,168,,60.8,66.5,71,0,0,1,3,0,0,0,0,0,0,FORDHAM,FORDHAM,3,60,,,,,,
177350,Joey Duggan,WR,0,0,,2028,276,,60.4,67.1,46,0,0,1,0,0,0,3,0,0,0,RICHMOND,RICHMOND,3,,,,,,,
177356,Justin Johnson,CB,0,0,,2028,168,60,76.2,68.8,D15,0,0,1,0,4,4,0,3,0,1,FORDHAM,FORDHAM,11,,,,,,,
177361,Jacob Rodriguez,HB,0,0,,2028,168,,66.5,67.4,34,0,0,1,0,0,2,8,0,0,1,FORDHAM,FORDHAM,10,,,,,,,
177362,Colin Van Rooy,T,0,0,,2028,168,,60.4,62.1,68,0,0,1,0,0,0,0,5,0,0,FORDHAM,FORDHAM,5,,,,,,,
177364,Nicholas Dunneman,WR,0,0,,2028,172,,60,63.2,03,0,0,1,0,0,0,1,0,3,0,GEORGETOWN,GEORGETOWN,4,,,62.2,,,,
177365,Natale Frangione,DI,0,0,,2026,172,58.9,59,62.1,D69,0,0,1,0,2,0,0,0,0,0,GEORGETOWN,GEORGETOWN,2,,,,,,,
177367,Cody Pham,LB,0,0,,2028,172,60,60.4,64.6,D45,0,0,1,0,5,0,0,0,0,0,GEORGETOWN,GEORGETOWN,5,,,,,,,
177370,Garrett Baldwin,S,0,0,,2028,181,60,66.8,67.5,D20,0,0,1,0,4,3,5,0,5,1,HOLY CROSS,HOLY CROSS,17,,,,,,,
177374,Donovan Comestro,S,0,0,,2027,181,60.1,60.4,62.5,D15,0,0,1,0,4,2,0,0,0,0,HOLY CROSS,HOLY CROSS,6,,,,,,,
177375,Carlo Crocetti,LB,0,0,,2028,181,,59.6,67.8,D06,0,0,1,2,0,1,5,6,0,0,HOLY CROSS,HOLY CROSS,14,60,,,,,,
177377,Adam Due,LB,0,0,,2028,181,59.7,61.5,68.3,D38,0,0,1,0,4,2,0,0,5,0,HOLY CROSS,HOLY CROSS,11,,,,,,,
177384,Cam Jones,CB,0,0,,2029,181,59.7,60.2,65.9,D01,0,0,1,0,4,1,0,0,0,0,HOLY CROSS,HOLY CROSS,5,,,,,,,
177388,Charly Mullaly,WR,0,0,,2028,181,,59.9,65.2,08,0,0,1,0,0,0,5,0,0,0,HOLY CROSS,HOLY CROSS,5,,,,,,,
177396,Cam Santee,LB,0,0,,2028,181,60.1,61.3,66.5,D21,0,0,1,0,4,3,0,6,0,0,HOLY CROSS,HOLY CROSS,13,,,,,,,
177399,Brice Stevenson,DI,0,0,,2028,181,59.3,59.4,63,D92,0,0,1,0,4,0,0,0,0,0,HOLY CROSS,HOLY CROSS,4,,,,,,,
177400,Eli Thompson,CB,0,0,,2029,181,59.7,60.3,65.7,D02,0,0,1,0,4,1,0,0,0,0,HOLY CROSS,HOLY CROSS,5,,,,,,,
177406,Jackson Bennett,HB,0,0,,2028,123,,60,63.7,03,0,0,1,0,0,0,1,0,0,0,BROWN,BROWN,1,,,,,,,
177409,Kyai Cook,WR,0,0,,2028,123,,60,64.9,80,0,0,1,0,0,0,1,0,0,0,BROWN,BROWN,1,,,,,,,
177410,Cap Davis,CB,0,0,,2028,123,,62.5,68.6,D27,0,0,1,0,0,6,0,4,6,0,BROWN,BROWN,16,,,,,,,
177413,Tommy Dunn,ED,0,0,,2028,123,,60,64.6,D11,0,0,1,0,0,0,0,0,2,0,BROWN,BROWN,2,,,,,,,
177416,Kai Faucher,T,0,0,,2027,123,,61.4,62.3,63,0,0,1,7,0,0,0,0,0,0,BROWN,BROWN,7,60,,,,,,
177420,Kalyl Lindsey,S,0,0,,2028,123,,63.3,70.9,D07,0,0,1,0,0,8,1,0,5,0,BROWN,BROWN,14,,,,,,,
177421,Levi Linowes,TE,0,0,,2028,123,,60.5,66.2,86,0,0,1,7,0,0,1,6,0,0,BROWN,BROWN,14,60,,,,,,
177422,Max Malo,LB,0,0,,2028,123,59.9,61.6,68,D10,0,0,1,0,1,8,0,6,2,0,BROWN,BROWN,17,,,,,,,
177425,Stefano Montella,LB,0,0,,2028,123,,63.5,67.4,D32,0,0,1,0,0,8,0,0,6,0,BROWN,BROWN,14,,,,,,,
177428,Michael Nesbit,WR,0,0,,2028,123,,61,70.9,14,0,0,1,0,0,0,0,0,5,0,BROWN,BROWN,5,,,,,,,
177429,Ike Odimegwu,ED,0,0,,2028,123,60,60,61.7,D55,0,0,1,0,1,0,0,0,0,0,BROWN,BROWN,1,,,,,,,
177430,Brock Owen,CB,0,0,,2028,123,,60,63.5,D06,0,0,1,0,0,0,0,0,1,0,BROWN,BROWN,1,,,,,,,
177431,Charlie Pietrosante,T,0,0,,2028,123,,62,69.4,74,0,0,1,7,0,0,0,0,0,0,BROWN,BROWN,7,61.2,,,,,,
177432,Najih Rahman,WR,0,0,,2028,123,,60.1,64.2,04,0,0,1,0,0,0,1,0,7,0,BROWN,BROWN,8,,,57.6,,,,
177433,Michael Reddick,ED,0,0,,2028,123,60,60,62.9,D99,0,0,1,0,1,0,0,0,0,0,BROWN,BROWN,1,,,,,,,
177434,Karl Schmalz,G,0,0,,2028,123,,62.2,68.1,71,0,0,1,7,0,0,0,0,0,0,BROWN,BROWN,7,62.5,,,,,,
177438,Camryn Williams-Dalton,CB,1,0,,2028,123,,68.1,69.4,D23,0,0,1,0,0,8,0,6,5,1,BROWN,BROWN,19,,,,,,,
177446,John Chung,S,0,0,,2028,179,,61.7,66.9,D04,0,0,1,0,0,3,0,0,2,0,HARVARD,HARVARD,5,,,,,,,
177447,Jack Crowley,ED,0,0,,2028,179,59.7,62.2,64.9,D87,0,0,1,9,2,0,0,0,2,0,HARVARD,HARVARD,13,61.5,,,,,,
177449,Dominik Di Filippo,G,0,0,,2028,179,,62.1,62.4,66,0,0,1,7,0,0,0,0,0,0,HARVARD,HARVARD,7,63.1,,,,,,
177450,Spencer Doan,T,0,0,,2028,179,,61.5,63.4,77,0,0,1,7,0,0,0,0,0,0,HARVARD,HARVARD,7,60,,,,,,
177451,Jack Donahoe,S,0,0,,2028,179,,60.9,70.7,D03,0,0,1,0,0,0,0,2,3,0,HARVARD,HARVARD,5,,,,,,,
177452,Josh Fedd,ED,0,0,,2028,179,,60,64.1,D08,0,0,1,0,0,0,0,0,1,0,HARVARD,HARVARD,1,,,,,,,
177455,Damien Henderson,CB,0,0,,2028,179,,61.3,68.7,D07,0,0,1,0,0,6,0,0,3,0,HARVARD,HARVARD,9,,,,,,,
177457,Owen Johnson,LB,0,0,,2028,179,60,67.7,67.3,D30,0,0,1,0,1,10,2,0,2,1,HARVARD,HARVARD,15,,,,,,,
177458,Isaiah Kacyvenski Jr.,WR,0,0,,2028,179,,62.1,69.2,11,0,0,1,0,0,10,0,0,0,0,HARVARD,HARVARD,10,,,,,,,
177459,Jacinto Lopez,DI,0,0,,2028,179,,60,62.5,D59,0,0,1,0,0,0,0,0,1,0,HARVARD,HARVARD,1,,,,,,,
177462,Thomas O'Brien,G,0,0,,2028,179,,62.2,67.9,71,0,0,1,7,0,0,0,0,0,0,HARVARD,HARVARD,7,62.5,,,,,,
177466,Stephen Scourtis,ED,0,0,,2028,179,59.7,61.4,63.8,D88,0,0,1,9,1,0,2,0,0,0,HARVARD,HARVARD,12,60,,,,,,
177469,Conor Walsh,S,0,0,,2028,179,,61,63.6,D37,0,0,1,0,0,3,0,0,0,0,HARVARD,HARVARD,3,,,,,,,
177474,Christian Carter,S,0,1,,2028,267,,46.5,26.7,D27,0,1,1,0,0,5,4,0,0,0,PENN,PENN,9,,,,,,,
177475,Zach Darche,LB,0,0,,2028,267,,72.7,70.5,D15,0,0,1,5,0,5,4,6,4,2,PENN,PENN,24,61.6,,,,81.9,,
177476,Christian de Villiers,P,0,0,,2028,267,,60,66.8,S97,0,1,1,0,0,0,0,3,0,0,PENN,PENN,3,,,,60.8,,,
177478,Jayden Drayton,CB,0,0,,2028,267,60,60.8,67.6,D12,0,0,1,0,3,0,4,0,3,0,PENN,PENN,10,,59.9,,,,,
177479,Kayleb Ervin,CB,0,0,,2028,267,59.9,61.1,70.9,D09,0,0,1,0,1,5,0,6,4,0,PENN,PENN,16,,,,,,,
177481,Raashed Hall,ED,0,0,,2028,267,59.9,61.5,65.1,D93,0,0,1,0,2,0,0,0,3,0,PENN,PENN,5,,,,,,,
177482,Joey Holliday,S,0,0,,2028,267,60,60.3,66.6,D24,0,0,1,0,2,0,1,6,3,0,PENN,PENN,12,,,,,,,
177485,Hunter Lay,ED,0,0,,2028,267,,61.1,61.2,D41,0,0,1,5,0,0,0,0,0,0,PENN,PENN,5,60,,,,,,
177487,Josh Narcisse,S,0,0,,2028,267,60,60.2,65.4,D01,0,0,1,0,1,0,0,0,1,0,PENN,PENN,2,,,,,,,
177488,Cadin Olsen,TE,0,0,,2028,267,,61.1,63.2,04,0,0,1,5,0,0,0,0,0,0,PENN,PENN,5,60,,,,,,
177489,Cole Olsztyn,S,0,0,,2028,267,60,64.7,68.7,D08,0,0,1,0,1,5,3,6,4,1,PENN,PENN,19,,,,,,,
177490,Devin Page,QB,0,0,,2028,147,,60,63.3,14,0,0,1,0,0,0,0,1,0,0,CORNELL,CORNELL,1,,,,60,,,
177491,David Rolands,C,0,0,,2028,267,,61.1,63.9,65,0,0,1,5,0,0,0,0,0,0,PENN,PENN,5,60,,,,,,
177494,Sean Williams Jr.,HB,0,0,,2028,267,,59.6,65,05,0,0,1,0,0,0,4,0,0,0,PENN,PENN,4,,,,,,,
177496,Cooper Austin,DI,0,0,,2028,352,59.6,61.5,66.6,D99,0,0,1,4,1,0,0,0,1,0,YALE,YALE,6,60,,,,,,
177498,Joseph Barry,LB,0,0,,2029,352,,59.9,63.8,D34,0,0,1,0,0,0,2,0,0,0,YALE,YALE,2,,,,,,,
177501,Osize Daniyan,S,0,0,,2028,352,60,62.2,67.9,D00,0,0,1,0,1,5,1,5,6,0,YALE,YALE,18,,,,,,,
177504,Babawale Fadeyibi,DI,0,0,,2028,352,59.6,60.2,64.1,D54,0,0,1,0,1,0,0,0,1,0,YALE,YALE,2,,,,,,,
177505,Joey Fortner,LS,0,0,,2028,352,,65.7,63.8,S55,0,0,1,4,0,0,0,5,0,0,YALE,YALE,9,60,,,,81.3,,
177507,Phoenix Grant,LB,0,0,,2028,352,60,63.9,67.8,D08,0,0,1,0,1,5,0,0,6,0,YALE,YALE,12,,,,,,,
177508,Zairion Jackson-Bass,ED,0,0,,2028,352,59.7,60,61.8,D01,0,0,1,0,1,0,0,0,0,0,YALE,YALE,1,,,,,,,
177510,Abu Kamara,S,0,0,,2028,352,60,67.6,71.8,D04,0,0,1,0,1,5,1,5,6,1,YALE,YALE,18,,,,,,,
177514,Spencer Mermans,TE,0,0,,2028,352,,61.1,67.8,44,0,0,1,4,0,0,0,0,0,0,YALE,YALE,4,60,,,,,,
177515,Jesse Schutzman,LB,0,0,,2028,352,60,60,61.2,D50,0,0,1,0,1,0,0,0,0,0,YALE,YALE,1,,,,,,,
177516,Graham Smith,TE,1,0,,2028,352,,64.3,67.1,09,0,1,1,4,0,2,3,5,0,0,YALE,YALE,14,60,,,,,,
177518,Jaylin Tate,DI,0,0,,2028,352,59.4,60.3,66.7,D96,0,0,1,0,1,0,0,0,1,0,YALE,YALE,2,,,,,,,
177519,Robby Tattersall,WR,0,0,,2028,352,,61.5,66.1,17,0,0,1,0,0,0,3,0,3,0,YALE,YALE,6,,,,,,,
177521,Brandon Webster,CB,0,0,,2028,352,59.9,63.7,69.7,D07,0,0,1,0,1,5,0,5,2,1,YALE,YALE,13,,,,,,,
177532,Kevin Emmanuel,HB,0,0,,2028,236,,60.7,68.1,22,0,0,1,0,0,0,5,0,0,0,MURRAY ST,MURRAY ST,5,,,,,,,
177538,Jaren Bowling,TE,0,0,,2028,310,,60.2,67,85,0,0,1,0,0,0,7,0,0,0,TENN MARTN,TENN MARTN,7,,,,,,,
177547,Zach Hudson,G,0,0,,2027,293,,61.4,62,63,0,0,1,7,0,0,0,0,0,0,SE MO ST,SE MO ST,7,60,,,,,,
177561,Liam McCormack,WR,0,0,,2029,236,,57.6,67,87,0,0,1,0,0,0,9,6,0,0,MURRAY ST,MURRAY ST,15,,,,,,,
177574,Broderick Tommie Jr.,DI,0,0,,2028,310,59.6,59.8,62,D93,0,0,1,0,1,0,0,0,0,0,TENN MARTN,TENN MARTN,1,,,,,,,
177578,Jesse Smith,ED,0,0,,2028,949,59.4,60.8,63.2,D06,0,0,1,5,1,0,0,4,0,0,LNDNWD,LNDNWD,10,60,,,,,,
177587,Stefan Ponder,LB,0,0,,2028,310,,60.4,69.5,D32,0,0,1,0,0,0,7,3,0,0,TENN MARTN,TENN MARTN,10,,,,,,,
177591,Jamal Mayers,CB,0,0,,2028,310,,61,66.3,D24,0,0,1,0,0,3,0,0,2,0,TENN MARTN,TENN MARTN,5,,,,,,,
177621,Joel Allen,DI,0,0,,2027,150,59.8,60,62.7,D67,0,0,1,0,1,0,0,0,0,0,DAYTON,DAYTON,1,,,,,,,
177622,Collin Ansel,ED,0,0,,2028,150,59.6,59.8,64.4,D90,0,0,1,0,1,0,3,5,0,0,DAYTON,DAYTON,9,,,,,,,
177623,Dan Calicari,S,0,0,,2028,150,,61.6,69.2,D22,0,0,1,0,0,4,0,0,0,0,DAYTON,DAYTON,4,,,,,,,
177625,Vincent Firenze,S,0,0,,2028,150,60,65.6,66.1,D13,0,0,1,0,2,4,0,5,0,1,DAYTON,DAYTON,11,,,,,,,
177628,Mason Hackett,HB,0,0,,2028,150,,59.9,64.8,27,0,0,1,0,0,0,3,0,0,0,DAYTON,DAYTON,3,,,,,,,
177629,Luke Hansen,HB,0,0,,2028,150,,60,63.3,25,0,0,1,0,0,0,3,0,0,0,DAYTON,DAYTON,3,,,,,,,
177632,Mirko Jaksic,DI,0,0,,2028,150,59.4,59.6,62.8,D75,0,0,1,0,2,0,0,0,0,0,DAYTON,DAYTON,2,,,,,,,
177634,Joe Kingsbury,LB,0,0,,2028,150,59.9,60.3,65.5,D06,0,0,1,0,2,0,2,0,0,0,DAYTON,DAYTON,4,,,,,,,
177638,Gavin Lochow,WR,0,0,,2028,150,,60,61.8,12,0,0,1,0,0,0,3,0,0,0,DAYTON,DAYTON,3,,58.9,,,,,
177642,Zachary McDowell,G,0,0,,2028,150,,61,61.8,58,0,0,1,3,0,0,0,0,0,0,DAYTON,DAYTON,3,60,,,,,,
177647,Sam Schmiesing,LB,0,0,,2028,150,60.1,61.1,69.6,D08,0,0,1,0,2,0,0,5,3,0,DAYTON,DAYTON,10,,,,,,,
177650,Tehron Spencer,CB,0,0,,2028,150,59.8,50.7,26.3,D34,0,1,1,0,2,0,0,5,3,1,DAYTON,DAYTON,10,,,,,,,
177651,Ethan Thulin,WR,0,0,,2028,150,,61.4,65.5,05,0,0,1,0,0,4,0,0,0,0,DAYTON,DAYTON,4,,,,,,,
177656,Joshua Williams,CB,0,0,,2028,150,,60.2,66.9,D23,0,0,1,0,0,0,0,3,1,0,DAYTON,DAYTON,4,,,,,,,
177658,Christian Aguilar,LB,0,0,,2028,153,,61.7,70.9,D10,0,0,1,0,0,4,7,4,3,0,DRAKE,DRAKE,18,,,,,,,
177660,Gene Blalock,DI,0,0,,2028,153,59,60.4,64.8,D50,0,0,1,3,4,0,0,0,1,0,DRAKE,DRAKE,8,60,,,,,,
177664,Drew Heiss,T,0,0,,2028,153,,59.4,63.5,77,0,0,1,3,0,0,0,1,0,0,DRAKE,DRAKE,4,60,,,,,,
177669,Griffin Kollhoff,K,0,0,,2028,153,,60,67.8,S91,0,0,1,0,0,4,0,0,0,1,DRAKE,DRAKE,4,,,,,,60.3,
177673,Jake Metze,HB,0,0,,2028,153,,61.2,66.6,19,0,0,1,0,0,4,0,0,0,0,DRAKE,DRAKE,4,,,,,,,
177677,Chris Rice,S,0,0,,2028,153,,60,65.6,D04,0,0,1,0,0,0,0,0,2,0,DRAKE,DRAKE,2,,,,,,,
177679,Shaku Sangarie,ED,0,0,,2028,153,59.6,60.3,64.9,D06,0,0,1,0,4,0,0,0,1,0,DRAKE,DRAKE,5,,,,,,,
177680,Cole Sigler,ED,0,0,,2028,153,59.7,60.6,66.4,D95,0,0,1,3,2,0,7,4,0,0,DRAKE,DRAKE,16,60,,,,,,
177682,Walker Tart,WR,0,0,,2028,153,,60.3,65.1,06,0,0,1,0,0,0,7,0,0,0,DRAKE,DRAKE,7,,,,,,,
177683,Tyler Tortorich,G,0,0,,2028,153,,60,63.3,73,0,0,1,0,0,0,0,1,0,0,DRAKE,DRAKE,1,,,,,,,
177684,Jack Ward,LB,0,0,,2028,153,59.9,60.2,68.3,D24,0,0,1,0,3,0,5,3,0,0,DRAKE,DRAKE,11,,,,,,,
177686,Kemani Wilson,CB,0,0,,2028,153,59.7,60.1,65.5,D02,0,0,1,0,4,0,0,0,0,0,DRAKE,DRAKE,4,,,,,,,
177688,Jackson Benjamin,CB,0,0,,2026,234,60,60.9,66.2,D31,0,0,1,0,4,0,1,0,1,0,MOREHEAD,MOREHEAD,6,,,,,,,
177689,Josh Bowling,ED,0,0,,2028,234,,60,67.2,D34,0,0,1,0,0,0,0,0,1,0,MOREHEAD,MOREHEAD,1,,,,,,,
177695,Drue Duncan,G,0,0,,2028,234,,62.3,67.8,57,0,0,1,8,0,0,0,1,0,0,MOREHEAD,MOREHEAD,9,63.4,,,,,,
177710,Jake Rhodes,DI,0,0,,2028,234,,62.6,69.6,D90,0,0,1,8,0,0,0,1,1,0,MOREHEAD,MOREHEAD,10,60,,,,,,
177716,Gabe Whittington,DI,0,1,,2028,294,59.5,59.7,63.3,D91,0,1,1,0,2,0,0,0,0,0,SE LA,SE LA,2,,,,,,,
177720,Lawton Cox,LB,0,0,,2027,271,,68.5,64.2,D30,0,0,1,0,0,3,0,0,0,1,PRESBYTERN,PRESBYTERN,3,,,,,,,
177724,Keith Elmore,CB,0,0,,2027,271,,65.4,80.9,D11,0,0,1,0,0,9,3,2,7,0,PRESBYTERN,PRESBYTERN,21,,,,,,,
177725,Willard Ferrell,CB,0,0,,2028,271,60,60,89.5,D04,0,0,1,0,1,0,0,0,1,0,PRESBYTERN,PRESBYTERN,2,,,,,,,
